མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།
,,1654,2,《པེ་》《སྣར་》,འཇི་བ།,
,,1655,3,《པེ་》《སྣར་》,འཁྲུགས།,
,,1656,4,《པེ་》《སྣར་》,འིར།,
,,1657,5,《པེ་》《སྣར་》,༼ལ།,
,1010,1658,1,《པེ་》《སྣར་》,ལའོ།,
,,1659,2,《པེ་》《སྣར་》,༼མི།,
,1011,1660,1,《པེ་》《སྣར་》,༼ཡིད།,
,,1661,2,《པེ་》《སྣར་》,༽ལ།,
,,1662,3,《པེ་》《སྣར་》,ཏེ།,
,,1663,4,《པེ་》《སྣར་》,༼བ།,
,1012,1664,1,《པེ་》《སྣར་》,བུ།,
,,1665,2,《པེ་》《སྣར་》,པ།,
,,1666,3,《པེ་》《སྣར་》,ན།,
,,1667,4,《པེ་》《སྣར་》,༽ཚངས་པ་ཆེན་པོས།,
,1013,1668,1,《པེ་》《སྣར་》,གཞག,
,,1669,2,《པེ་》,བར།,
,,1670,3,《པེ་》《སྣར་》,བས་ཏེ།,
,,1671,4,《པེ་》《སྣར་》,པ།,
,1014,1672,1,《པེ་》《སྣར་》,གྱུར།,
,,1673,2,《པེ་》《སྣར་》,མཐོ།,
,,1674,3,《པེ་》《སྣར་》,ཡོད་པ།,
,1015,1675,1,《པེ་》《སྣར་》,ལ།,
,,1676,2,《པེ་》《སྣར་》,བརྩལ།,
,,1677,3,《པེ་》《སྣར་》,ཀྱི།,
,,1678,4,《སྣར་》,ལས།,
,,1679,5,《པེ་》《སྣར་》,པའི།,
,1016,1680,1,《པེ་》《སྣར་》,བསྒོམས།,
,,1681,2,《པེ་》《སྣར་》,ལ།,
,,1682,3,《པེ་》《སྣར་》,བརྩལ།,
,,1683,4,《སྣར་》,བཅད།,
,,1684,5,《པེ་》《སྣར་》,བསྒྲུབ།,
,1017,1685,1,《པེ་》《སྣར་》,བསྒྲུབ།,
,,1686,2,《པེ་》《སྣར་》,ཀྱིས།,
,,1687,3,《པེ་》《སྣར་》,ནི།,
,,1688,4,《པེ་》《སྣར་》,༽དེ་བས་ན་ཅི་ཡང་མེད་པའི་སྐྱེ་མཆེད་དེ་ཉེ་བར་སྒྲུབ་པར་བྱེད་དོ།།,
,,1689,5,《པེ་》《སྣར་》,བསྒྲུབ།,
,,1690,6,《པེ་》《སྣར་》,༼མཚན་མ་གང་ལ་སྒྲིབ་ཅེ་ན།,
,,1691,7,《པེ་》《སྣར་》,རྣམས།,
,1018,1692,1,《པེ་》《སྣར་》,པས།,
,,1693,2,《པེ་》《སྣར་》,རྟེན།,
,,1694,3,《པེ་》《སྣར་》,བརྩིར།,
,,1695,4,《པེ་》《སྣར་》,༽གཅིག་འདོད་པ་ལས་གཟུགས་མཐོང་བ་དང་། ལྷན་ཅིག་ཏུ་འབྱུང་སྟེ།,
,,1696,5,《པེ་》《སྣར་》,གཏེར།,
,,1697,6,《པེ་》《སྣར་》,པོའི་ཚིག་ཆར།,
,,1698,7,《པེ་》《སྣར་》,སྔར།,
,,1699,8,《པེ་》《སྣར་》,པ།,
,1019,1700,1,《པེ་》《སྣར་》,བ།,
,,1701,2,《པེ་》《སྣར་》,རྟོག,
,,1702,3,《པེ་》《སྣར་》,ཅད།,
,,1703,4,《པེ་》《སྣར་》,བསྒོམས།,
,,1704,5,《པེ་》《སྣར་》,བསྒོམས།,
,,1705,6,《སྣར་》,༼ཤིན་ཏུ།,
,,1706,7,《པེ་》《སྣར་》,འབྱུང་།,
,1020,1707,1,《པེ་》《སྣར་》,༼ཞེས་བྱ།,
,,1708,2,《སྣར་》,༼ངེ་།,
,,1709,3,《པེ་》《སྣར་》,བུའི།,
,,1710,4,《པེ་》《སྣར་》,ཤེས་པའོ།,
,,1711,5,《སྣར་》,སྐྱེ།,
,1021,1712,1,《པེ་》《སྣར་》,མྱང་།,
,,1713,2,《པེ་》《སྣར་》,རྟོགས།,
,,1714,3,《པེ་》《སྣར་》,ན།,
,,1715,4,《པེ་》《སྣར་》,པོའི།,
,,1716,5,《པེ་》《སྣར་》,བཟུང་།,
,,1717,6,《པེ་》《སྣར་》,མཉེན།,
,,1718,7,《པེ་》《སྣར་》,མཉེན།,
,,1719,8,《པེ་》《སྣར་》,བ།,
,,1720,9,《པེ་》《སྣར་》,དེ།,
,1022,1721,1,《པེ་》《སྣར་》,འཁར།,
,,1722,2,《པེ་》《སྣར་》,མྱང་།,
,1023,1723,1,《པེ་》《སྣར་》,མྱང་།,
,,1724,2,《པེ་》《སྣར་》,པའི།,
,,1725,3,《པེ་》《སྣར་》,༼དེ།,
,,1726,4,《པེ་》《སྣར་》,ནད།,
,1024,1727,1,《པེ་》《སྣར་》,སོ།,
,,1728,2,《པེ་》《སྣར་》,རྒྱུད།,
,1025,1729,1,《པེ་》,༼དེ་ལ་ཡོངས་སུ་དག་པའི་སེམས་ཀྱིས་ཞེས་བྱ་བ་ནི།…...ལས་ཀྱི་མཐའ་དང་། འཚོ་བ་དེ་དག་(ཞེས་པའི་གཡུང་དྲུང་རྟགས་བར་གྱི་ཡི་གེ་འདི་རྣམས་《པེ་》ལ་སྡེབ་བརྒྱ་དང་རེ་དགུ་པ་མི་བཞུགས་པས་དཔེ་སྡུར་བྱུང་མེད།),
,,1730,2,《པེ་》《སྣར་》,རྟེན་ཅིང་།,
,,1731,3,《སྣར་》,བསྐྱེད།,
,,1732,4,《པེ་》《སྣར་》,སྤངས་པའི།,
,,1733,5,《པེ་》《སྣར་》,རྟེན།,
,,1734,6,《པེ་》《སྣར་》,བསྐྱེད།,
,,1735,7,《པེ་》《སྣར་》,བསམ།,
,,1736,8,《པེ་》《སྣར་》,རྟེན།,
,,1737,9,《པེ་》《སྣར་》,བསྒོམ།,
,,1738,10,《པེ་》《སྣར་》,པར།,
,,1739,11,《པེ་》,པར།,
,,1740,12,《པེ་》《སྣར་》,སྤངས་པ།,
,,1741,13,《པེ་》《སྣར་》,བསྐྱེད།,
,1026,1742,1,《པེ་》《སྣར་》,༼ལ།,
,1027,1743,1,《པེ་》《སྣར་》,རྟེན།,
,,1744,2,《པེ་》《སྣར་》,༼བར་བྱ།,
,,1745,3,《པེ་》《སྣར་》,སྔོས།,
,,1746,4,《པེ་》《སྣར་》,པ་སྟེ།,
,,1747,5,《པེ་》《སྣར་》,རྒྱུད།,
,,1748,6,《པེ་》,མཚན།,
,,1749,7,《པེ་》《སྣར་》,རྒྱུད།,
,,1750,8,《པེ་》《སྣར་》,༼རྣམ་པ།,
,1028,1751,1,《པེ་》《སྣར་》,མནོན།,
,,1752,2,《པེ་》《སྣར་》,ཀྱིས།,
,,1753,3,《པེ་》《སྣར་》,བ།,
,,1754,4,《པེ་》《སྣར་》,བྱེད།,
,,1755,5,《པེ་》《སྣར་》,༼པ།,
,,1756,6,《པེ་》《སྣར་》,འགགས།,
,1029,1757,1,《པེ་》《སྣར་》,སྤྱོད།,
,,1758,2,《པེ་》《སྣར་》,སྤྱོད།,
,,1759,3,《པེ་》《སྣར་》,ཡན།,
,,1760,4,《པེ་》《སྣར་》,༼གནས་པའི།,
,1030,1761,1,《པེ་》《སྣར་》,༼དེ།,
,,1762,2,《པེ་》《སྣར་》,༼ཡང་།,
,,1763,3,《སྣར་》,༽བ།,
,,1764,4,《པེ་》《སྣར་》,པ།,
,1031,1765,1,《པེ་》《སྣར་》,དབྱིབས།,
,,1766,2,《པེ་》《སྣར་》,གཞག,
,,1767,3,《པེ་》,༼ནང་དུ།,
,,1768,4,《པེ་》《སྣར་》,བསྒྲུབ།,
,,1769,5,《པེ་》《སྣར་》,བསོ།,
,1032,1770,1,《པེ་》《སྣར་》,བསྒྲུབ།,
,,1771,2,《པེ་》《སྣར་》,མནོན།,
,1033,1772,1,《པེ་》《སྣར་》,༼པ།,
,,1773,2,《པེ་》《སྣར་》,པ།,
,,1774,3,《པེ་》《སྣར་》,པ།,
,,1775,4,《པེ་》《སྣར་》,པ།,
,,1776,5,《པེ་》《སྣར་》,༼པར་ཞུགས།,
,1034,1777,1,《པེ་》《སྣར་》,གཞག,《ཅོ་》,བཞགས།
,,1778,2,《པེ་》《སྣར་》,གཞག,
,,1779,3,《པེ་》《སྣར་》,༼ནི།,
,1035,1780,1,《ཅོ་》,རྟོགས།,
,,1781,2,《པེ་》《སྣར་》,བསླང་བའོ།།,
,,1782,3,《པེ་》《སྣར་》《ཅོ་》,རྟོགས།,
,1036,1783,1,《པེ་》《སྣར་》,ཅད། (ཆོས་ཚན་འདིའི་ནང་དུ་ཆད་ཅེས་པ་རྣམས་《པེ་》《སྣར་》ལ་ཅད་ཅེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།),
,,1784,2,《པེ་》《སྣར་》,ཅད་དོ།།,
,1037,1785,1,《པེ་》《སྣར་》,ལ།,
,,1786,2,《པེ་》《སྣར་》,དེ།,
,,1787,3,《པེ་》《སྣར་》,བའི།,
,,1788,4,《པེ་》《སྣར་》,བསྒོམས།,
,,1789,5,《པེ་》《སྣར་》,ལས།,
,1038,1790,1,《པེ་》《སྣར་》,ནས།,
,,1791,2,《པེ་》,གི་དེ་ལ།,《སྣར་》,གི་དེ་ལས།
,,1792,3,《པེ་》《སྣར་》,པའི།,
,,1793,4,《པེ་》《སྣར་》,མྱང་།,
,1039,1794,1,《པེ་》《སྣར་》,བསྟོད།,
,,1795,2,《པེ་》《སྣར་》,དེ།,
,,1796,3,《པེ་》《སྣར་》,སྟི།,
,,1797,4,《སྣར་》,༼དེ།,
,,1798,5,《པེ་》《སྣར་》,ནས།,
,,1799,6,《པེ་》《སྣར་》,༽སུ།,
,,1800,7,《པེ་》《སྣར་》,བ་བརྟགས།,
,,1801,8,《པེ་》《སྣར་》,ལས།,
,1040,1802,1,《པེ་》《སྣར་》,ལྟ།,
,,1803,2,《པེ་》《སྣར་》,མྱང་།,
,,1804,3,《པེ་》《སྣར་》,ན།,
,,1805,4,《པེ་》《སྣར་》,༼དུ།,
,,1806,5,《པེ་》《སྣར་》,༽པ།,
,1041,1807,1,《པེ་》《སྣར་》,༼ཡང་།,
,,1808,2,《པེ་》《སྣར་》,༼ཡང་།,
,,1809,3,《པེ་》《སྣར་》,ལ།,
,,1810,4,《པེ་》《སྣར་》,འགྱུར།,
,1042,1811,1,《པེ་》《སྣར་》,༼ལ།,
,1043,1812,1,《སྣར་》,པའོ།།,
,,1813,2,《པེ་》《སྣར་》,བསྒྲུབ།,
,,1814,3,《པེ་》《སྣར་》,བསྒྲུབ།,
,,1815,4,《པེ་》《སྣར་》,༼ནི།,
,,1816,5,《པེ་》《སྣར་》,རིང་།,
,1045,1817,1,《པེ་》《སྣར་》,རྟོགས།,
,,1818,2,《པེ་》《སྣར་》,༼དུ།,
,,1819,3,《པེ་》《སྣར་》,འཇིག,
,,1820,4,《པེ་》《སྣར་》,རྟོག,
,,1821,5,《པེ་》《སྣར་》,ཀྱི།,
,,1822,6,《པེ་》《སྣར་》,༼པ།,
,,1823,7,《པེ་》《སྣར་》,སྟེ།,
,,1824,8,《པེ་》《སྣར་》,བས།,
,1046,1825,1,《པེ་》《སྣར་》,༼དེ།,
,,1826,2,《པེ་》,ལ།,
,,1827,3,《པེ་》《སྣར་》,དེ།,
,,1828,4,《པེ་》,སྒོམ།,
,1047,1829,1,《པེ་》《སྣར་》,བྱ་སྟེ།,
,,1830,2,《པེ་》《སྣར་》,བསལ།,
,,1831,3,《པེ་》《སྣར་》,༼པ་ཐོབ།,
,,1832,4,《པེ་》《སྣར་》,རྟེན།,
,,1833,5,《པེ་》《སྣར་》,བསྒོམ།,
,1048,1834,1,《པེ་》《སྣར་》,༽འདི།,
,,1835,2,《པེ་》《སྣར་》,པར།,
,,1836,3,《པེ་》《སྣར་》,སོ།།,
,,1837,4,《པེ་》《སྣར་》,ལ།,
,,1838,5,《པེ་》《སྣར་》,རྟེན།,
,,1839,6,《པེ་》《སྣར་》,བསྟེན།,
,,1840,7,《པེ་》《སྣར་》,བསྒོམས།,
,,1841,8,《པེ་》《སྣར་》,ངོ་།,
,,1842,9,《པེ་》《སྣར་》,བསྒོམ།,
,,1843,10,《པེ་》《སྣར་》,༼ཚིག་ནས།,
,1049,1844,1,《པེ་》《སྣར་》,༼ས།,
,,1845,2,《པེ་》《སྣར་》,པས།,
,,1846,3,《པེ་》《སྣར་》,ལ།,
,1050,1847,1,《པེ་》《སྣར་》,༼ཏུ།,
,,1848,2,《པེ་》《སྣར་》,༼པ།,
,,1849,3,《པེ་》《སྣར་》,༼ཡང་།,
,,1850,4,《པེ་》《སྣར་》,༼དང་།,
,1051,1851,1,《པེ་》《སྣར་》,པར།,
,,1852,2,《པེ་》《སྣར་》,༼པ།,
,,1853,3,《པེ་》《སྣར་》,༼པ།,
,1052,1854,1,《པེ་》,འཁྲུག,
,,1855,2,《པེ་》《སྣར་》,༼ཕྱིར།,
,,1856,3,《སྣར་》,༼བ།,
,,1857,4,《པེ་》《སྣར་》,༼པ།,
,1053,1858,1,《པེ་》《སྣར་》,༼ལ།,
,,1859,2,《པེ་》《སྣར་》,རིག,
,,1860,3,《པེ་》《སྣར་》,རྟེན།,
,1054,1861,1,《པེ་》《སྣར་》,བྱུང་།,
,1056,1862,1,《པེ་》《སྣར་》,རྟོགས།,
,,1863,2,《པེ་》《སྣར་》,བསྒྲུབ།,
,1058,1864,1,《པེ་》《སྣར་》,རྟོག,
,,1865,2,《པེ་》《སྣར་》,༽དང་།,
,,1866,3,《པེ་》《སྣར་》,རྟོག,
,,1867,4,《པེ་》《སྣར་》,རྟོག,
,1059,1868,1,《པེ་》《སྣར་》,རྟེན།,
,,1869,2,《པེ་》《སྣར་》,རྟེན།,
,1060,1870,1,《པེ་》《སྣར་》,བསྒོམས།,
,1061,1871,1,《པེ་》《སྣར་》,ནོན།,
,,1872,2,《པེ་》《སྣར་》,པ།,
,,1873,3,《པེ་》《སྣར་》,བའི།,
,1062,1874,1,《པེ་》《སྣར་》,པོ།,
,,1875,2,《པེ་》《སྣར་》,པོ།,
,,1876,3,《པེ་》《སྣར་》,༼དང་།,
,,1877,4,《པེ་》《སྣར་》,རྟོག,
,1063,1878,1,《པེ་》《སྣར་》,འགག,
,,1879,2,《པེ་》《སྣར་》,སྒྲུབ་པོ།,
,,1880,3,《པེ་》《སྣར་》,སྤྱད།,
,,1881,4,《པེ་》《སྣར་》,༽གཞི།,
,,1882,5,《པེ་》《སྣར་》,ལྟ།,
,,1883,6,《པེ་》《སྣར་》,རྟོག,
,1064,1884,1,《པེ་》《སྣར་》,པ།,
,1065,1885,1,《པེ་》《སྣར་》,རྟོག,
,,1886,2,《པེ་》,བརྟེན།,《སྣར་》,རྟེན།
,,1887,3,《པེ་》《སྣར་》,༼ནི།,
,,1888,4,《པེ་》《སྣར་》,གི།,
,1066,1889,1,《པེ་》《སྣར་》,༼ནི།,
,,1890,2,《པེ་》《སྣར་》,༼ནི།,
,,1891,3,《པེ་》,པོས།,
,,1892,4,《པེ་》《སྣར་》,ལ།,
,,1893,5,《པེ་》《སྣར་》,འདའ་བར།,
,1067,1894,1,《པེ་》《སྣར་》,བའི།,
,,1895,2,《པེ་》《སྣར་》,པའི།,
,,1896,3,《པེ་》《སྣར་》,འགའ།,
,,1897,4,《པེ་》《སྣར་》,ན།,
,,1898,5,《པེ་》《སྣར་》,༽མ།,
,,1899,6,《པེ་》《སྣར་》,རྟོགས།,
,,1900,7,《པེ་》《སྣར་》,རྣམས།,
,,1901,8,《པེ་》《སྣར་》,ལན།,
,,1902,9,《པེ་》《སྣར་》,ན།,
,1068,1903,1,《པེ་》《སྣར་》,པ།,
,,1904,2,《པེ་》《སྣར་》,འགྱོད།,
,,1905,3,《པེ་》《སྣར་》,བརྩོད།,
,,1906,4,《སྣར་》,༼ཏིང་ངེ་འཛིན་ཐོབ་པར་འགྱུར་བ་དང་།,
,,1907,5,《པེ་》,ཏེ།,
,,1908,6,《པེ་》《སྣར་》,ཀྱིས།,
,,1909,7,《པེ་》《སྣར་》,༼ལས་ཀྱི།,
,,1910,8,《པེ་》《སྣར་》,སོར།,
,,1911,9,《པེ་》《སྣར་》,དེ།,
,,1912,10,《པེ་》《སྣར་》,བ།,
,,1913,11,《པེ་》《སྣར་》,༼ཚེ།,
,1069,1914,1,《པེ་》《སྣར་》,རན།,
,,1915,2,《པེ་》《སྣར་》,པར།,
,,1916,3,《པེ་》《སྣར་》,༼ཏེ།,
,1070,1917,1,《པེ་》《སྣར་》,བྱུང་།,
,,1918,2,《སྣར་》,།།,
,,1919,3,《པེ་》《སྣར་》,༼པོ།,
,,1920,4,《པེ་》《སྣར་》,རུངས་པར། (ཆོས་ཚན་འདིའི་ནང་དུ་རུང་བར་ཞེས་པ་རྣམས་《པེ་》《སྣར་》ལ་རུངས་པར་ཞེས་འཁོད་ཀྱང་བསྡུར་མཆན་དུ་བཀོད་མེད།),
,,1921,5,《པེ་》《སྣར་》,སྔགས།,
,1071,1922,1,《པེ་》《སྣར་》,༼པ།,
,,1923,2,《པེ་》《སྣར་》,རྟེན།,
,,1924,3,《པེ་》《སྣར་》,གེགས།,
,,1925,4,《པེ་》《སྣར་》,བའི།,
,1072,1926,1,《པེ་》《སྣར་》,ནི།,
,,1927,2,《པེ་》《སྣར་》,པའི།,
,,1928,3,《པེ་》《སྣར་》,༼ནི།,
,,1929,4,《པེ་》《སྣར་》,པ།,
,,1930,5,《པེ་》《སྣར་》,པའི།,
,,1931,6,《པེ་》《སྣར་》,བའི།,
,1073,1932,1,《པེ་》《སྣར་》,འདུན།,
,,1933,2,《པེ་》《སྣར་》,༼རྣམས།,
,1074,1934,1,《པེ་》《སྣར་》,པའོ།།,
,,1935,2,《པེ་》《སྣར་》,བྱ་བའོ།,
,,1936,3,《སྣར་》,༼ཏེ།,
,,1937,4,《པེ་》《སྣར་》,པ།,
,,1938,5,《པེ་》《སྣར་》,པའི།,
,1075,1939,1,《པེ་》《སྣར་》,རྣམས།,
,,1940,2,《པེ་》《སྣར་》,༼སྤྲུལ་པ།,
,,1941,3,《པེ་》《སྣར་》,༼ནི།,
,,1942,4,《པེ་》《སྣར་》,བས།,
,,1943,5,《པེ་》《སྣར་》,རྟགས།,
,,1944,6,《པེ་》《སྣར་》,༼དང་།,
,1076,1945,1,《པེ་》《སྣར་》,བུ་སེལ།,
,,1946,2,《པེ་》《སྣར་》,པར།,
,,1947,3,《པེ་》《སྣར་》,བསྲེག,
,1077,1948,1,《པེ་》《སྣར་》,མཐོ།,
,,1949,2,《པེ་》《སྣར་》,༼ཅན།,
,,1950,3,《པེ་》《སྣར་》,༽ནི།,
,,1951,4,《སྣར་》,རགས།,
,,1952,5,《སྣར་》,༼ནི།,
,,1953,6,《པེ་》《སྣར་》,༼ནི་ཐེག་པ་གསུམ།,
,1078,1954,1,《པེ་》《སྣར་》,༼འབྲས་བུ་ཐོབ་པར་དང་། དགྲ་བཅོམ་པ་ཉིད།,
,,1955,2,《པེ་》《སྣར་》,བལྟ།,
,,1956,3,《པེ་》《སྣར་》,གཏོགས།,
,,1957,4,《པེ་》《སྣར་》,༼པ།,
,,1958,5,《སྣར་》,པས།,
,1079,1959,1,《པེ་》《སྣར་》,འཇོམས།,
,,1960,2,《སྣར་》,བརྗོད།,
,,1961,3,《པེ་》《སྣར་》,པར།,
,a,,4,《སྣར་》,དབྱེན།,
,1080,1962,1,《པེ་》《སྣར་》,སྤོང་།,
,,1963,2,《པེ་》《སྣར་》,སྨད།,
,,1964,3,《པེ་》《སྣར་》,པས།,
,,1965,4,《པེ་》《སྣར་》,༽སྤོང་།,
,,1966,5,《པེ་》《སྣར་》,པོ།,
,,1967,6,《པེ་》《སྣར་》,༼གསུམ།,
,,1968,7,《པེ་》《སྣར་》,རྟེན།,
,a,1969,,,,
,1081,1970,1,《པེ་》《སྣར་》,པས།,
,,1971,2,《པེ་》《སྣར་》,༼ལ།,
,,1972,3,《པེ་》《སྣར་》,བྱེད།,
,,1973,4,《པེ་》《སྣར་》,རྟོགས།,
,,1974,5,《པེ་》《སྣར་》,ཐོབ།,
,,1975,6,《པེ་》《སྣར་》,པ།,
,,1976,7,《པེ་》《སྣར་》,ཏེ།,
,1082,1977,1,《པེ་》《སྣར་》,༼བ།,
,,1978,2,《སྣར་》,བསྒོམས།,
,,1979,3,《པེ་》《སྣར་》,ཏེ།,
,1083,1980,1,《པེ་》《སྣར་》,སྤོང་།,
,,1981,2,《སྣར་》,འཐུན།,
,,1982,3,《པེ་》《སྣར་》,༼བསམ།,
,,1983,4,《པེ་》《སྣར་》,རྟོགས།,
,,1984,5,《པེ་》《སྣར་》,པར།,
,1084,1985,1,《པེ་》《སྣར་》,པ།,
,,1986,2,《པེ་》《སྣར་》,བྲི།,
,1085,1987,1,《པེ་》《སྣར་》,རིགས།,
,,1988,2,《པེ་》《སྣར་》,༽བོ།,
,,1989,3,《པེ་》《སྣར་》,ཀྱི།,
,1086,1990,1,《པེ་》《སྣར་》,རྟེན།,
,1087,1991,1,《པེ་》《སྣར་》,གིས།,
,,1992,2,《པེ་》《སྣར་》,༽པ།,
,,1993,3,《པེ་》《སྣར་》,པའི་འོ།,
,1089,1994,1,《པེ་》《སྣར་》,རྟོག,
,,1995,2,《པེ་》《སྣར་》,༽བ།,
,,1996,3,《པེ་》《སྣར་》,༼པའི།,
,1090,1997,1,《པེ་》《སྣར་》,༼ལ།,
,,1998,2,《པེ་》《སྣར་》,༼སྦྱོར་བར་བྱེད་ལ།,
,,1999,3,《པེ་》《སྣར་》,སྐྱེའི།,
,1091,2000,1,《པེ་》《སྣར་》,༼བཞི།,
,,2001,2,《པེ་》《སྣར་》,ཤེས།,
,,2002,3,《སྣར་》,༼པར།,
,1092,2003,1,《པེ་》《སྣར་》,༼པ།,
,,2004,2,《པེ་》《སྣར་》,ནས།,
,,2005,3,《པེ་》《སྣར་》,པར།,
,,2006,4,《པེ་》《སྣར་》,ཉིད།,
,,2007,5,《པེ་》《སྣར་》,བརྗོད།,
,,2008,6,《པེ་》《སྣར་》,བརྗོད།,
,,2009,7,《པེ་》《སྣར་》,རྟེན།,
,1093,2010,1,《པེ་》《སྣར་》,བའི།,
,,2011,2,《སྣར་》,སྤངས་པར།,
,,2012,3,《པེ་》《སྣར་》,༼འདི་ལ་བཟོད་པ་…...བྱ་སྟེ།,
,1094,2013,1,《པེ་》《སྣར་》,གྱི།,
,,2014,2,《པེ་》《སྣར་》,རིགས།,
,1095,2015,1,《པེ་》《སྣར་》,ཅན།,
,,2016,2,《པེ་》《སྣར་》,༽ལ།,
,,2017,3,《པེ་》《སྣར་》,༼ནི།,
,1096,2018,1,《པེ་》《སྣར་》,ཐོས།,
,,2019,2,《པེ་》《སྣར་》,༼བྱེད།,
,,2020,3,《པེ་》,༼ཤེས་པ།,
,1097,2021,1,《པེ་》《སྣར་》,འམ།,
,1098,2022,1,《པེ་》《སྣར་》,༼ལྔ།,
,,2023,2,《པེ་》《སྣར་》,༼དྲུག,
,,2024,3,《པེ་》,༼འཇིག,
,,2025,4,《པེ་》《སྣར་》,སྤྱད།,
,1099,2026,1,《པེ་》《སྣར་》,བ།,
,,2027,2,《པེ་》《སྣར་》,པ་རྟོགས།,
,,2028,3,《པེ་》《སྣར་》,༼རྣམས།,
,1100,2029,1,《པེ་》《སྣར་》,༼དང་།,
,,2030,2,《པེ་》《སྣར་》,བསགས།,
,,2031,3,《པེ་》《སྣར་》,གིས།,
,,2032,4,《པེ་》《སྣར་》,ལ།,
,,2033,5,《པེ་》《སྣར་》,བ།,
,,2034,6,《སྣར་》,༽སུ།,
,1101,2035,1,《པེ་》《སྣར་》,པ།,
,,2036,2,《པེ་》《སྣར་》,པའི།,
,,2037,3,《པེ་》《སྣར་》,ཀྱི།,
,1102,2038,1,《པེ་》,གཏོགས།,
,,2039,2,《པེ་》《སྣར་》,བརྟག,
,,2040,3,《པེ་》《སྣར་》,གཏོགས།,
,,2041,4,《པེ་》《སྣར་》,༽པ།,
,,2042,5,《པེ་》,༼རྣམ་པ།,
,,2043,6,《པེ་》《སྣར་》,༼ནི།,
,,2044,7,《པེ་》《སྣར་》,༽ཡང་།,
,,2045,8,《པེ་》《སྣར་》,༽སྟེ།,
,,2046,9,《པེ་》《སྣར་》,༼གསུམ།,
,1103,2047,1,《པེ་》《སྣར་》,༼ནི།,
,,2048,2,《པེ་》《སྣར་》,ཆོས།,
,,2049,3,《པེ་》《སྣར་》,༼དྲུག,
,1104,2050,1,《པེ་》《སྣར་》,བརྟུལ།,
,,2051,2,《པེ་》《སྣར་》,༼མ།,
,,2052,3,《པེ་》《སྣར་》,གྱི།,
,1105,2053,1,《པེ་》《སྣར་》,ལས།,
,,2054,2,《པེ་》《སྣར་》,སྟོན།,
,,2055,3,《པེ་》《སྣར་》,སྟོན།,
,1106,2056,1,《པེ་》《སྣར་》,ལ།,
,,2057,2,《པེ་》《སྣར་》,པ་དང་།,
,,2058,3,《པེ་》《སྣར་》,བསལ།,
,1107,2059,1,《སྣར་》,དཔྱོད།,
,1108,2060,1,《པེ་》《སྣར་》,ལྷ།,
,,2061,2,《པེ་》《སྣར་》,ན་ནི།,
,,2062,3,《སྣར་》,པ།,
,,2063,4,《པེ་》《སྣར་》,གླན།,
,1109,2064,1,《པེ་》《སྣར་》,འབྱུང་།,
,,2065,2,《པེ་》《སྣར་》,༼བྱེད་པར།,
,,2066,3,《པེ་》,ལས།,
,,2067,4,《པེ་》《སྣར་》,པར།,
,,2068,5,《པེ་》《སྣར་》,པས་བརྩོད།,
,,2069,6,《པེ་》《སྣར་》,བརྩོད་པ་དང་།,
,1110,2070,1,《པེ་》,རྟོགས།,
,,2071,2,《པེ་》《སྣར་》,སྒོམ།,
,1111,2072,1,《པེ་》《སྣར་》,གསོ།,
,,2073,2,《པེ་》《སྣར་》,གསོ།,
,,2074,3,《པེ་》《སྣར་》,ཀྱིས།,
,,2075,4,《པེ་》《སྣར་》,བསོས།,
,,2076,5,《སྣར་》,ལྡང་།,
,,2077,6,《པེ་》《སྣར་》,༼བརྩོན་འགྲུས་རྩོམ་ན། མ་ཕྲད་པའི་ཚེ་ལྟ་ཅི་སྨོས་ཏེ།,
,1112,2078,1,《པེ་》《སྣར་》,༼དུ།,
,,2079,2,《པེ་》《སྣར་》,༽ནི།,
,,2080,3,《པེ་》《སྣར་》,༼གཞག་པར།,
,,2081,4,《པེ་》《སྣར་》,པོ།,
,,2082,5,《པེ་》《སྣར་》,ཀྱིས།,
,,2083,6,《པེ་》《སྣར་》,ན།,
,,2084,7,《པེ་》《སྣར་》,འཕྲད།,
,a,2085,,,,
,a,2086,,,,
,1113,2087,1,《པེ་》《སྣར་》,དུ།,
,,2088,2,《པེ་》《སྣར་》,འཕྲད།,
,,2089,3,《པེ་》《སྣར་》,བསྒྲུབ།,
,a,,4,《པེ་》《སྣར་》,༼ན།,
,a,,5,《པེ་》《སྣར་》,༼དུ།,
,1114,2090,1,《པེ་》《སྣར་》,སྤྱད།,
,,2091,2,《པེ་》《སྣར་》,བྱུང་།,
,,2092,3,《པེ་》《སྣར་》,ཀྱིས།,
,,2093,4,《པེ་》《སྣར་》,བྱུང་།,
,1115,2094,1,《པེ་》《སྣར་》,བསལ།,
,,2095,2,《པེ་》《སྣར་》,གཅད།,
,,2096,3,《པེ་》《སྣར་》,བྱུང་།,
,,2097,4,《པེ་》《སྣར་》,༽པ།,
,,2098,5,《པེ་》《སྣར་》,པར།,
,1116,2099,1,《པེ་》《སྣར་》,བཟུང་།,
,,2100,2,《པེ་》《སྣར་》,བཟུང་།,
,,2101,3,《པེ་》《སྣར་》,འཕྲོག,
,,2102,4,《པེ་》《སྣར་》,བཟུང་།,
