མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན,,,,,
,,2233,2,《པེ་》《སྣར་》,བཏགས།,,,,,
,,2234,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2235,4,《པེ་》《སྣར་》,ལས།,,,,,
,,2236,5,《པེ་》《སྣར་》,རིག,,,,,
,,2237,6,《པེ་》《སྣར་》,པ།,,,,,
,,2238,7,《པེ་》《སྣར་》,རྣམ།,,,,,
,406,2239,1,《པེ་》《སྣར་》,ལས།,,,,,
,,2240,2,《པེ་》《སྣར་》,སར་བ།,,,,,
,,2241,3,《པེ་》《སྣར་》,བཟློས།,,,,,
,407,2242,1,《སྣར་》,མི།,,,,,
,,2243,2,《པེ་》《སྣར་》,པར།,,,,,
,,2244,3,《པེ་》《སྣར་》,ལས།,,,,,
,408,2245,1,《པེ་》《སྣར་》,mཏེ།,,,,,
,,2246,2,《པེ་》《སྣར་》,mཉིད།,,,,,
,,2247,3,《པེ་》《སྣར་》,པའི།,,,,,
,,2248,4,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2249,5,《པེ་》《སྣར་》,ཅེས།,,,,,
,409,2250,1,《པེ་》《སྣར་》,mརྣམས།,,,,,
,,2251,2,《པེ་》,པ་ཉིད།,《སྣར་》,ཉིད།,,,
,,2252,3,《སྣར་》,གཞིས།,,,,,
,410,2253,1,《སྣར་》,ཀྱིས།,,,,,
,,2254,2,《པེ་》《སྣར་》,བའི།,,,,,
,411,2255,1,《པེ་》《སྣར་》,པར།,,,,,
,,2256,2,《པེ་》《སྣར་》,pནི།,,,,,
,,2257,3,《སྣར་》,པའི།,,,,,
,,2258,4,《པེ་》《སྣར་》,གིས།,,,,,
,,2259,5,《སྣར་》,པ།,,,,,
,,2260,6,《སྣར་》,mཡང་།,,,,,
,412,2261,1,《པེ་》,གཞིག,,,,,
,,2262,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2263,3,《པེ་》《སྣར་》,mན།,,,,,
,,2264,4,《སྣར་》,དེ།,,,,,
,,2265,5,《པེ་》《སྣར་》,ཡོང་གི།,,,,,
,,2266,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,413,2267,1,《པེ་》《སྣར་》,འདིར།,,,,,
,,2268,2,《པེ་》《སྣར་》,mརྣམ་པར།,,,,,
,,2269,3,《པེ་》,mདེ།,,,,,
,,2270,4,《སྣར་》,གྱུར།,,,,,
,,2271,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2272,6,《པེ་》《སྣར་》,pཞེས་པ།,,,,,
,,2273,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,414,2274,1,《སྣར་》,ལ།,,,,,
,,2275,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,415,2276,1,《པེ་》《སྣར་》,mབདེན་པའི།,,,,,
,,2277,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2278,3,《པེ་》《སྣར་》,གིས།,,,,,
,416,2279,1,《པེ་》《སྣར་》,གཞག,,,,,
,,2280,2,《པེ་》《སྣར་》,mརྣོན་པོ།,,,,,
,,2281,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2282,4,《པེ་》《སྣར་》,འཇུག་པའི།,,,,,
,,2283,5,《པེ་》《སྣར་》,བཟླས།,,,,,
,417,2284,1,《པེ་》《སྣར་》,རྒུའོ།,,,,,
,,2285,2,《པེ་》《སྣར་》,རྒུའོ།,,,,,
,,2286,3,《པེ་》《སྣར་》,རྒུའོ།,,,,,
,,2287,4,《པེ་》《སྣར་》,རྒུའོ།,,,,,
,,2288,5,《པེ་》《སྣར་》,རྒུའོ།,,,,,
,,2289,6,《སྣར་》,mདེ།,,,,,
,,2290,7,《པེ་》《སྣར་》,དག,,,,,
,,2291,8,《པེ་》《སྣར་》,mནི།,,,,,
,418,2292,1,《པེ་》《སྣར་》,pནི།,,,,,
,,2293,2,《པེ་》《སྣར་》,mདུ།,,,,,
,,2294,3,《པེ་》《སྣར་》,བརྒྱུད།,,,,,
,,2295,4,《པེ་》《སྣར་》,ན།,,,,,
,,2296,5,《པེ་》,གཟུང་བར།,《སྣར་》,གཟུད་པར།,,,
,,2297,6,《སྣར་》,mཅེས།,,,,,
,419,2298,1,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,2299,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2300,3,《པེ་》《སྣར་》,གྱི།,,,,,
,420,2301,1,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,,2302,2,《པེ་》《སྣར་》,mཉིད།,,,,,
,,2303,3,《སྣར་》,ལ།,,,,,
,421,2304,1,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2305,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2306,3,《པེ་》《སྣར་》,པ།,,,,,
,,2307,4,《པེ་》《སྣར་》,གིས།,,,,,
,,2308,5,《པེ་》《སྣར་》,བྱ་བར།,,,,,
,422,2309,1,《པེ་》《སྣར་》,རིག,,,,,
,,2310,2,《པེ་》《སྣར་》,རྟོག,,,,,
,,2311,3,《པེ་》《སྣར་》,དོ།།,,,,,
,,2312,4,《པེ་》《སྣར་》,གི།,,,,,
,,2313,5,《པེ་》《སྣར་》,ལ།,,,,,
,424,2314,1,《པེ་》《སྣར་》,pཔ།,,,,,
,,2315,2,《པེ་》《སྣར་》,གི།,,,,,
,,2316,3,《པེ་》《སྣར་》,གི།,,,,,
,425,2317,1,《པེ་》《སྣར་》,ཞུགས།,,,,,
,,2318,2,《པེ་》《སྣར་》,ཉིད།,,,,,
,,2319,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,426,2320,1,《སྣར་》,ནས།,,,,,
,,2321,2,《པེ་》《སྣར་》,འཐོབ།,,,,,
,,2322,3,《པེ་》《སྣར་》,སོ།,,,,,
,,2323,4,《པེ་》《སྣར་》,mཐམས་ཅད།,,,,,
,,2324,5,《པེ་》《སྣར་》,བྱེད་པའི་ཕྱིར་ཉོན་མོངས་པ་སྤོང་བར་བྱེད་པའི།,,,,,
,427,2325,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2326,2,《པེ་》《སྣར་》,བསྒོམ་ན།,,,,,
,,2327,3,《པེ་》《སྣར་》,pསྨྲ་བ་པོ།,,,,,
,a,2328,4,《པེ་》《སྣར་》,བསྒོམ་ན།,,,,,
,a,2329,5,《པེ་》《སྣར་》,pསྨྲ་བ་པོ།,,,,,
,428,2330,1,《སྣར་》,ཀྱིས།,,,,,
,,2331,2,《པེ་》《སྣར་》,གཟུང་།,,,,,
,,2332,3,《པེ་》《སྣར་》,དེ།,,,,,
,429,2333,1,《པེ་》《སྣར་》,ཡིན་པ་སྟོན།,,,,,
,,2334,2,《པེ་》《སྣར་》,འདིར།,,,,,
,,2335,3,《པེ་》,mམ།,,,,,
,,2336,4,《པེ་》《སྣར་》,དོ།།,,,,,
,,2337,5,《པེ་》《སྣར་》,འཚོ་བའི་ཕྱིར།,,,,,
,,2338,6,《པེ་》《སྣར་》,བརྟུལ།,,,,,
,430,2339,1,《པེ་》《སྣར་》,བསལ།,,,,,
,,2340,2,《པེ་》《སྣར་》,mལ།,,,,,
,,2341,3,《པེ་》《སྣར་》,པ།,,,,,
,,2342,4,《པེ་》《སྣར་》,རི།,,,,,
,431,2343,1,《སྣར་》,mལ།,,,,,
,,2344,2,《སྣར་》,ཀྱིས།,,,,,
,,2345,3,《པེ་》《སྣར་》,ན།,,,,,
,,2346,4,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2347,5,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2348,6,《པེ་》《སྣར་》,རི།,,,,,
,,2349,7,《པེ་》《སྣར་》,པ།,,,,,
,432,2350,1,《པེ་》《སྣར་》,གིས།,,,,,
,,2351,2,《པེ་》《སྣར་》,བྱས།,,,,,
,,2352,3,《པེ་》《སྣར་》,གྱི།,,,,,
,433,2353,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2354,2,《པེ་》《སྣར་》,mདུ།,,,,,
,434,2355,1,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2356,2,《སྣར་》,གྱི།,,,,,
,,2357,3,《པེ་》《སྣར་》,གྱིས་བརླབས།,,,,,
,,2358,4,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2359,5,《པེ་》《སྣར་》,ལན།,,,,,
,,2360,6,《པེ་》《སྣར་》,ཀྱི།,,,,,
,435,2361,1,《པེ་》《སྣར་》,pམ་མཆིས།,,,,,
,,2362,2,《པེ་》《སྣར་》,གི།,,,,,
,,2363,3,《པེ་》《སྣར་》,གཉིས།,,,,,
,,2364,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,2365,5,《པེ་》《སྣར་》,སོ།,,,,,
,,2366,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,2367,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,436,2368,1,《པེ་》《སྣར་》,བར།,,,,,
,,2369,2,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,437,2370,1,《པེ་》《སྣར་》,རྣམས།,,,,,
,,2371,2,《པེ་》,ངུ་།,,,,,
,438,2372,1,《པེ་》《སྣར་》,གི།,,,,,
,439,2373,1,《པེ་》《སྣར་》,mའབྲིང་དང་ཆེན་པོའི་རྣམ་པ་ལ་བརྟེན་ནས་ནི་ཆེ་བའི་ང་རྒྱལ་སྐྱེའོ།། ,,,,,
,,2374,2,《པེ་》《སྣར་》,བཤད།,,,,,
,,2375,3,《སྣར་》,mསྔ་མའི།,,,,,
,,2376,4,《པེ་》《སྣར་》,རྣམ་པ་བདུན་གྱིས།,,,,,
,440,2377,1,《པེ་》《སྣར་》,mགསུམ།,,,,,
,,2378,2,《པེ་》《སྣར་》,pངའི།,,,,,
,,2379,3,《པེ་》《སྣར་》,mདེ།,,,,,
,,2380,4,《པེ་》《སྣར་》,དེ།,,,,,
,,2381,5,《པེ་》《སྣར་》,པས།,,,,,
,,2382,6,《པེ་》《སྣར་》,mལ།,,,,,
,,2383,7,《པེ་》《སྣར་》,mཔ།,,,,,
,441,2384,1,《པེ་》《སྣར་》,ལ།,,,,,
,,2385,2,《པེ་》《སྣར་》,གི།,,,,,
,,2386,3,《པེ་》《སྣར་》,རི།,,,,,
,442,2387,1,《པེ་》《སྣར་》,གལ་ཏེ་འདི།,,,,,
,,2388,2,《སྣར་》,pཔ།,,,,,
,,2389,3,《པེ་》《སྣར་》,རི།,,,,,
,,2390,4,《པེ་》《སྣར་》,ན།,,,,,
,,2391,5,《པེ་》《སྣར་》,པ།,,,,,
,443,2392,1,《པེ་》《སྣར་》,mནོ།,,,,,
,,2393,2,《པེ་》《སྣར་》,mནོ།,,,,,
,,2394,3,《པེ་》《སྣར་》,དོ།།,,,,,
,,2395,4,《པེ་》《སྣར་》,བསྙེད།,,,,,
,,2396,5,《པེ་》《སྣར་》,ཀྱི་བསྙེས།,,,,,
,,2397,6,《པེ་》《སྣར་》,mམཚན་ཉིད་ཀྱིས་བརྙེས་པ་ཡིན་གྱི་བྱེ་བྲག་གི།,,,,,
,,2398,7,《པེ་》《སྣར་》,ལྟར།,,,,,
,,2399,8,《པེ་》《སྣར་》,ཀྱི།,,,,,
,444,2400,1,《པེ་》《སྣར་》,mརོ།,,,,,
,,2401,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,445,2402,1,《པེ་》《སྣར་》,ཡིན།,,,,,
,,2403,2,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2404,3,《པེ་》《སྣར་》,གི།,,,,,
,,2405,4,《པེ་》《སྣར་》,གིས།,,,,,
,,2406,5,《པེ་》《སྣར་》,གི།,,,,,
,,2407,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,446,2408,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2409,2,《པེ་》《སྣར་》,འགྱུར།,,,,,
,,2410,3,《པེ་》《སྣར་》,ན།,,,,,
,,2411,4,《པེ་》《སྣར་》,ལས།,,,,,
,,2412,5,《པེ་》《སྣར་》,ལས།,,,,,
,447,2413,1,《པེ་》《སྣར་》,པས།,,,,,
,,2414,2,《པེ་》《སྣར་》,པའི།,,,,,
,,2415,3,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,,2416,4,《པེ་》《སྣར་》,mནི།,,,,,
,,2417,5,《པེ་》《སྣར་》,mནི།,,,,,
,,2418,6,《པེ་》《སྣར་》,mནི།,,,,,
,,2419,7,《པེ་》《སྣར་》,སྒྲེང་།,,,,,
,448,2420,1,《པེ་》《སྣར་》,སྒྲེང་།,,,,,
,,2421,2,《སྣར་》,mདག,,,,,
,,2422,3,《པེ་》《སྣར་》,mཔ།,,,,,
,,2423,4,《པེ་》《སྣར་》,འཁོར།,,,,,
,449,2424,1,《པེ་》《སྣར་》,སྐྱེ།,,,,,
,,2425,2,《པེ་》《སྣར་》,པར།,,,,,
,,2426,3,《པེ་》《སྣར་》,པ་ཞེས་བྱའོ།,,,,,
,,2427,4,《པེ་》《སྣར་》,mཔའི།,,,,,
,450,2428,1,《པེ་》《སྣར་》,mཔར།,,,,,
,,2429,2,《པེ་》《སྣར་》,mམཆོད།,,,,,
,,2430,3,《པེ་》《སྣར་》,ཕྱིར།,,,,,
,451,2431,1,《པེ་》《སྣར་》,དེ།,,,,,
,,2432,2,《པེ་》《སྣར་》,mཔ།,,,,,
,452,2433,1,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,2434,2,《པེ་》《སྣར་》,ཀྱི།,,,,,
,,2435,3,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,2436,4,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,2437,5,《སྣར་》,ཟླ།,,,,,
,453,2438,1,《པེ་》《སྣར་》,མཚན་ནས།,,,,,
,,2439,2,《པེ་》《སྣར་》,མར།,,,,,
,,2440,3,《སྣར་》,དེ།,,,,,
,,2441,4,《པེ་》《སྣར་》,pབྱ་བར།,,,,,
,,2442,5,《པེ་》《སྣར་》,རྟགས།,,,,,
,,2443,6,《པེ་》《སྣར་》,mདྲུག།,,,,,
,454,2444,1,《པེ་》《སྣར་》,འདིེར།,,,,,
,,2445,2,《སྣར་》,གིས།,,,,,
,,2446,3,《པེ་》《སྣར་》,པར།,,,,,
,,2447,4,《པེ་》《སྣར་》,ཉིད།,,,,,
,,2448,5,《པེ་》《སྣར་》,བརྟགས།,,,,,
,,2449,6,《པེ་》《སྣར་》,དང་།,,,,,
,,2450,7,《པེ་》《སྣར་》,pདུ།,,,,,
,455,2451,1,《པེ་》《སྣར་》,pའདི།,,,,,
,,2452,2,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,2453,3,《པེ་》《སྣར་》,གི།,,,,,
,,2454,4,《པེ་》《སྣར་》,འདི།,,,,,
,,2455,5,《པེ་》《སྣར་》,ནི།,,,,,
,456,2456,1,《པེ་》《སྣར་》,ཏེ།,,,,,
,,2457,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,
,457,2458,1,《པེ་》《སྣར་》,ནས།,,,,,
,458,2459,1,《པེ་》《སྣར་》,སྤང་།,,,,,
,,2460,2,《པེ་》《སྣར་》,གི།,,,,,
,459,2461,1,《པེ་》《སྣར་》,བའི།,,,,,
,,2462,2,《པེ་》《སྣར་》,བྱའོ།,,,,,
,,2463,3,《པེ་》《སྣར་》,བྱ་བའི།,,,,,
,,2464,4,《པེ་》《སྣར་》,བྱ་བ།,,,,,
,460,2465,1,《སྣར་》,ཀྱི།,,,,,
,,2466,2,《པེ་》《སྣར་》,ཏེ།,,,,,
,,2467,3,《སྣར་》,ཀྱི།,,,,,
,,2468,4,《པེ་》《སྣར་》,mནི།,,,,,
,,2469,5,《སྣར་》,pན།,,,,,
,461,2470,1,《པེ་》《སྣར་》,ཏེ།,,,,,
,,2471,2,《པེ་》《སྣར་》,pདང་།,,,,,
,,2472,3,《པེ་》《སྣར་》,འབྱུང་།,,,,,
,,2473,4,《པེ་》《སྣར་》,པའི།,,,,,
,462,2474,1,《པེ་》《སྣར་》,མ།,,,,,
,,2475,2,《པེ་》《སྣར་》,ནི།,,,,,
,,2476,3,《སྣར་》,སྒོམ།,,,,,
,463,2477,1,《པེ་》《སྣར་》,mཔར་བྱེད།,,,,,
,,2478,2,《པེ་》《སྣར་》,གཟུང་།,,,,,
,,2479,3,《པེ་》《སྣར་》,བཟླས།,,,,,
,,2480,4,《པེ་》《སྣར་》,གཟུང་།,,,,,
,464,2481,1,《པེ་》《སྣར་》,འཇོག།,,,,,
,,2482,2,《པེ་》《སྣར་》,mདང་།,,,,,
,465,2483,1,《པེ་》《སྣར་》,ཏེ།,,,,,
,,2484,2,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,2485,3,《པེ་》《སྣར་》,mདང་བཅས་པ།,,,,,
,,2486,4,《པེ་》《སྣར་》,དེ།,,,,,
,,2487,5,《པེ་》《སྣར་》,ཏོ།།,,,,,
,,2488,6,《པེ་》《སྣར་》,པས།,,,,,
,466,2489,1,《པེ་》《སྣར་》,པའི།,,,,,
,,2490,2,《པེ་》《སྣར་》,པའི།,,,,,
,467,2491,1,《པེ་》《སྣར་》,mདྲན་པ།,,,,,
,,2492,2,《པེ་》《སྣར་》,ཏེ།,,,,,
,,2493,3,《སྣར་》,mབ།,,,,,
,,2494,4,《སྣར་》,ཀྱིས།,,,,,
,468,2495,1,《པེ་》,བརྟེན།,《སྣར་》,བསྟེན།,,,
,,2496,2,《པེ་》《སྣར་》,ཐགས།,,,,,
,,2497,3,《པེ་》《སྣར་》,པ་དང་བརྟེན།,,,,,
,,2498,4,《སྣར་》,mཔ།,,,,,
,,2499,5,《པེ་》《སྣར་》,ན།,,,,,
,,2500,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,469,2501,1,《པེ་》《སྣར་》,བསལ།,,,,,
,,2502,2,《པེ་》《སྣར་》,ཡངས་པར།,,,,,
,,2503,3,《པེ་》《སྣར་》,བསལ།,,,,,
,,2504,4,《སྣར་》,སྤངས་པའི།,,,,,
,,2505,5,《པེ་》,བསྐྱེད།,《སྣར་》,བསྐྱེས།,,,
,,2506,6,《པེ་》《སྣར་》,pཉེ་བར།,,,,,
,,2507,7,《པེ་》《སྣར་》,བརྟེན།,,,,,
,470,2508,1,《པེ་》《སྣར་》,བསྒོམ།,,,,,
,,2509,2,《པེ་》《སྣར་》,mདང་།,,,,,
,,2510,3,《པེ་》《སྣར་》,བསྒོམ།,,,,,
,,2511,4,《པེ་》《སྣར་》,ཚིགས།,,,,,
,471,2512,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,
,,2513,2,《པེ་》《སྣར་》,རྣམས།,,,,,
,,2514,3,《སྣར་》,ཀྱིས།,,,,,
,,2515,4,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2516,5,《པེ་》《སྣར་》,བཞི།,,,,,
,,2517,6,《པེ་》《སྣར་》,སྐྱེད།,,,,,
,472,2518,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,
,,2519,2,《པེ་》《སྣར་》,mཔའི།,,,,,
,473,2520,1,《པེ་》《སྣར་》,ཞེའོ།,,,,,
,,2521,2,《པེ་》《སྣར་》,པའི།,,,,,
,,2522,3,《པེ་》《སྣར་》,བསྡུད།,,,,,
,,2523,4,《པེ་》《སྣར་》,གྱིས།,,,,,
,,2524,5,《པེ་》《སྣར་》,པ་ནི།,,,,,
,474,2525,1,《པེ་》《སྣར་》,mནི།,,,,,
,,2526,2,《སྣར་》,གྱི།,,,,,
,,2527,3,《པེ་》《སྣར་》,པོ།,,,,,
,,2528,4,《པེ་》《སྣར་》,ཕྱུག,,,,,
,,2529,5,《པེ་》《སྣར་》,ཆོམ།,,,,,
